year,census,pop,cont_orig,cont_dest,site,treatment,block,plant_ID,sex,survival,longevity,basal_lvs,stem_lvs,total_lvs,bolt_ht,bolt_num,status,rep_spd,flwr_num,frt_num,frt_hadena,reproduced,smut,num_smutted_fl,leaf_herb,gen_ENMY,spec_ENMY,sire,dam,sibship,sire.pop,dam.pop,Structure_region
2008,2008spring,CCMI,NorthAmerica,Europe,CH,FI,CH10,968,,D,4,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,Europe,CH,FI,CH10,2635,F,A,7,0.0,32.0,32.0,13.0,3.0,B,1.0,,,,Y,H,,1.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,Europe,CH,FI,CH10,2186,F,D,5,,,,,,,3.0,,,,,,,,,,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,Europe,CH,FI,CH10,189,F,A,6,0.0,16.0,16.0,20.0,2.0,B,1.0,,,,Y,H,,1.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,Europe,UK,CN,UK10,1475,,D,0,,,,,,,,,,,,,,,,,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,Europe,UK,CN,UK10,1124,F,A,7,0.0,85.0,85.0,258.0,5.0,B,1.0,,,,Y,H,,1.0,2.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,Europe,UK,CN,UK10,788,,D,1,,,,,,,,,,,,,,,,,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,Europe,UK,CN,UK10,587,,D,2,,,,,,,,,,,,,,,,,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,Europe,UK,CN,UK10,2140,F,A,6,0.0,16.0,16.0,41.0,3.0,B,1.0,,,,Y,H,,3.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,Europe,UK,FI,UK10,2481,,D,0,,,,,,,,,,,,,,,,,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,Europe,UK,FI,UK10,203,,D,0,,,,,,,,,,,,,,,,,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,Europe,UK,FI,UK10,81,,D,0,,,,,,,,,,,,,,,,,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,Europe,UK,FI,UK10,632,,D,1,,,,,,,,,,,,,,,,,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,Europe,UK,FI,UK10,2587,M,D,2,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,VA,CN,VA10,643,M,A,7,0.0,9.0,9.0,24.0,2.0,B,1.0,,,,Y,H,,3.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,VA,CN,VA10,705,M,A,7,0.0,10.0,10.0,25.0,1.0,B,1.0,,,,Y,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,VA,CN,VA10,719,M,D,3,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,VA,CN,VA10,2174,M,A,7,0.0,12.0,12.0,23.0,1.0,B,1.0,,,,Y,H,,2.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,VA,CN,VA10,2441,M,A,7,0.0,24.0,24.0,107.0,3.0,FL,1.0,1.0,,,Y,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,VA,CN,VA10,2582,M,D,5,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,VA,FI,VA10,2451,M,A,7,0.0,32.0,32.0,97.0,3.0,FL,1.0,1.0,,,Y,H,,1.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,VA,FI,VA10,1650,F,A,7,0.0,11.0,11.0,19.0,3.0,B,1.0,,,,Y,H,,1.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,VA,FI,VA10,1138,M,A,7,0.0,47.0,47.0,95.0,4.0,FL,1.0,1.0,,,Y,H,,1.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,VA,FI,VA10,459,F,A,7,0.0,31.0,31.0,65.0,4.0,FL,1.0,1.0,,,Y,H,,1.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,VA,FI,VA10,1075,M,A,7,0.0,42.0,42.0,92.0,5.0,B,1.0,,,,Y,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,VA,FI,VA10,1843,M,A,7,0.0,25.0,25.0,73.0,3.0,B,4.0,,,,Y,H,,1.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,CA,CN,CA01,1224,F,A,7,16.0,,16.0,,,V,1.0,,,,N,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,CA,CN,CA01,2232,M,A,7,12.0,,12.0,,,V,1.0,,,,N,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,CA,CN,CA01,940,M,A,7,8.0,,8.0,,,V,1.0,,,,N,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,CA,CN,CA01,335,M,A,7,0.0,18.0,18.0,,,V,1.0,,,,N,H,,1.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,CA,CN,CA01,930,M,A,6,9.0,,9.0,,,V,1.0,,,,N,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,CA,CN,CA01,2465,F,A,6,4.0,,4.0,,,V,1.0,,,,N,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,CA,FI,CA10,1516,F,A,7,0.0,,0.0,,,V,1.0,,,,N,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,CA,FI,CA10,851,F,A,7,15.0,,15.0,,,V,1.0,,,,N,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,CA,FI,CA10,374,M,A,7,7.0,,7.0,,,V,1.0,,,,N,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,CA,FI,CA10,551,F,A,7,17.0,,17.0,,,V,1.0,,,,N,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,CA,FI,CA10,2458,F,A,7,20.0,,20.0,,,V,1.0,,,,N,H,,1.0,0.0,0.0,11,12,6,4,4,4
2008,2008spring,CCMI,NorthAmerica,NorthAmerica,CA,FI,CA10,1116,M,A,7,9.0,,9.0,,,V,4.0,,,,N,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,CH,CN,CH10,769,F,A,7,0.0,42.0,42.0,87.0,2.0,FR,1.0,,5.0,,Y,H,,3.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,CH,CN,CH10,309,M,D,5,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,CH,CN,CH10,302,,D,3,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,CH,CN,CH10,2285,M,D,2,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,CH,CN,CH10,1896,M,D,2,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,CH,CN,CH10,1430,,D,2,,,,,,,,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,CH,CN,CH10,615,F,A,7,0.0,38.0,38.0,111.0,2.0,FR,1.0,,8.0,1.0,Y,H,,1.0,0.0,1.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,CH,FI,CH10,2385,F,D,6,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,CH,FI,CH10,1691,F,D,2,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,CH,FI,CH10,968,,D,4,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,CH,FI,CH10,2635,F,A,7,0.0,78.0,78.0,196.0,4.0,FR,1.0,,11.0,,Y,H,,2.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,CH,FI,CH10,2186,F,D,5,,,,,,,3.0,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,CH,FI,CH10,189,F,D,6,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,UK,CN,UK10,1475,,D,0,,,,,,,,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,UK,CN,UK10,1124,F,A,7,0.0,200.0,200.0,509.0,10.0,FR,1.0,5.0,40.0,,Y,H,,2.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,UK,CN,UK10,788,,D,1,,,,,,,,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,UK,CN,UK10,587,,D,2,,,,,,,,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,UK,CN,UK10,2140,F,D,6,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,UK,FI,UK10,2481,,D,0,,,,,,,,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,UK,FI,UK10,203,,D,0,,,,,,,,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,UK,FI,UK10,81,,D,0,,,,,,,,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,UK,FI,UK10,632,,D,1,,,,,,,,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,Europe,UK,FI,UK10,2587,M,D,2,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,VA,CN,VA10,643,M,A,7,0.0,22.0,22.0,,,FL,1.0,1.0,,,Y,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,VA,CN,VA10,705,M,A,7,0.0,6.0,6.0,22.0,2.0,FL,1.0,0.0,,,Y,S,2.0,0.0,1.0,1.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,VA,CN,VA10,719,M,D,3,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,VA,CN,VA10,2174,M,A,7,6.0,21.0,27.0,52.0,1.0,FL,1.0,3.0,,,Y,H,,1.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,VA,CN,VA10,2441,M,A,7,10.0,20.0,30.0,136.0,3.0,FL,1.0,3.0,,,Y,H,,1.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,VA,CN,VA10,2582,M,D,5,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,VA,FI,VA10,2451,M,A,7,6.0,31.0,37.0,152.0,3.0,FL,1.0,5.0,,,Y,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,VA,FI,VA10,1650,F,A,7,4.0,21.0,25.0,23.0,2.0,B,1.0,,,,Y,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,VA,FI,VA10,1138,M,A,7,2.0,29.0,31.0,87.0,3.0,FL,1.0,7.0,,,Y,H,,1.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,VA,FI,VA10,459,F,A,7,4.0,39.0,43.0,80.0,2.0,FR,1.0,,11.0,,Y,H,,1.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,VA,FI,VA10,1075,M,A,7,0.0,47.0,47.0,142.0,3.0,FL,1.0,8.0,,,Y,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,VA,FI,VA10,1843,M,A,7,6.0,58.0,64.0,144.0,2.0,FL,4.0,10.0,,,Y,H,,2.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,CA,CN,CA01,1224,F,A,7,0.0,6.0,6.0,38.0,2.0,B,1.0,,,,Y,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,CA,CN,CA01,2232,M,A,7,7.0,0.0,7.0,,,V,1.0,,,,N,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,CA,CN,CA01,940,M,A,7,4.0,0.0,4.0,,,V,1.0,,,,N,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,CA,CN,CA01,335,M,A,7,0.0,14.0,14.0,79.0,2.0,B,1.0,,,,Y,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,CA,CN,CA01,930,M,D,6,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,CA,CN,CA01,2465,F,D,6,,,,,,,1.0,,,,,,,,,,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,CA,FI,CA10,1516,F,A,7,0.0,16.0,16.0,13.0,1.0,B,1.0,,,,Y,H,,3.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,CA,FI,CA10,851,F,A,7,0.0,14.0,14.0,32.0,1.0,FR,1.0,,4.0,,Y,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,CA,FI,CA10,374,M,A,7,6.0,0.0,6.0,30.0,1.0,B,1.0,,,,Y,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,CA,FI,CA10,551,F,A,7,5.0,,5.0,,,V,1.0,,,,N,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,CA,FI,CA10,2458,F,A,7,0.0,26.0,26.0,63.0,2.0,FR,1.0,,2.0,,Y,H,,0.0,0.0,0.0,11,12,6,4,4,4
2008,2008summer,CCMI,NorthAmerica,NorthAmerica,CA,FI,CA10,1116,M,A,7,0.0,4.0,4.0,41.0,1.0,FL,4.0,1.0,,,Y,H,,0.0,0.0,0.0,11,12,6,4,4,4
2006,2006summer,CDR,Europe,Europe,CH,CN,CH04,2157,F,A,5,0.0,20.0,20.0,45.0,2.0,B,1.0,,,,,H,,1.0,0.0,0.0,13,14,7,1,1,1
2006,2006summer,CDR,Europe,Europe,UK,CN,UK04,905,M,A,6,8.0,,8.0,,,V,2.0,,,,,H,,1.0,0.0,0.0,13,14,7,1,1,1
2006,2006summer,CDR,Europe,Europe,UK,CN,UK10,1096,F,A,7,10.0,,10.0,,,V,3.0,,,,,H,,1.0,0.0,0.0,13,14,7,1,1,1
2006,2006summer,CDR,Europe,NorthAmerica,VA,CN,VA05,2651,F,A,7,27.0,,27.0,,,V,3.0,,,,,H,,0.0,0.0,0.0,13,14,7,1,1,1
2006,2006summer,CDR,Europe,NorthAmerica,VA,CN,VA06,2652,F,A,7,30.0,,30.0,,,V,4.0,,,,,H,,0.0,0.0,0.0,13,14,7,1,1,1
2006,2006summer,CDR,Europe,NorthAmerica,VA,CN,VA08,2649,F,A,7,17.0,,17.0,,,V,4.0,,,,,H,,1.0,0.0,0.0,13,14,7,1,1,1
2006,2006summer,CDR,Europe,NorthAmerica,VA,CN,VA11,2650,,D,0,,,,,,,,,,,,,,,,,13,14,7,1,1,1
2006,2006summer,CDR,Europe,NorthAmerica,VA,CN,VA11,2648,,A,1,2.0,,2.0,,,V,,,,,,H,,0.0,0.0,0.0,13,14,7,1,1,1
2006,2006summer,CDR,Europe,NorthAmerica,VA,FI,VA11,972,F,A,7,5.0,20.0,25.0,57.0,1.0,FR,1.0,1.0,1.0,,N,H,,1.0,0.0,0.0,13,14,7,1,1,1
2006,2006winter,CDR,Europe,Europe,CH,CN,CH04,2157,F,A,5,0.0,,0.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,13,14,7,1,1,1
2006,2006winter,CDR,Europe,Europe,UK,CN,UK04,905,M,A,6,0.0,15.0,15.0,38.0,1.0,FL,2.0,1.0,,,,H,,1.0,0.0,0.0,13,14,7,1,1,1
2006,2006winter,CDR,Europe,Europe,UK,CN,UK10,1096,F,A,7,15.0,,15.0,,,V,3.0,,,,,H,,0.0,0.0,0.0,13,14,7,1,1,1
2006,2006winter,CDR,Europe,NorthAmerica,VA,CN,VA05,2651,F,A,7,30.0,,30.0,,,V,3.0,,,,,H,,0.0,0.0,0.0,13,14,7,1,1,1
2006,2006winter,CDR,Europe,NorthAmerica,VA,CN,VA06,2652,F,A,7,11.0,,11.0,,,V,4.0,,,,,H,,0.0,0.0,0.0,13,14,7,1,1,1
2006,2006winter,CDR,Europe,NorthAmerica,VA,CN,VA08,2649,F,A,7,5.0,,5.0,,,V,4.0,,,,,H,,2.0,0.0,0.0,13,14,7,1,1,1
2006,2006winter,CDR,Europe,NorthAmerica,VA,CN,VA11,2650,,D,0,,,,,,,,,,,,,,,,,13,14,7,1,1,1
2006,2006winter,CDR,Europe,NorthAmerica,VA,CN,VA11,2648,,D,1,,,,,,,,,,,,,,,,,13,14,7,1,1,1
2006,2006winter,CDR,Europe,NorthAmerica,VA,FI,VA11,972,F,A,7,0.0,,0.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,13,14,7,1,1,1
2007,2007spring,CDR,Europe,Europe,CH,CN,CH04,2157,F,A,5,0.0,,0.0,,1.0,B,1.0,,,,,H,,1.0,0.0,0.0,13,14,7,1,1,1
2007,2007spring,CDR,Europe,Europe,UK,CN,UK04,905,M,A,6,0.0,40.0,40.0,89.0,3.0,B,2.0,,,,,H,,1.0,1.0,0.0,13,14,7,1,1,1
2007,2007spring,CDR,Europe,Europe,UK,CN,UK10,1096,F,A,7,0.0,29.0,29.0,103.0,3.0,B,3.0,,,,,H,,1.0,0.0,0.0,13,14,7,1,1,1
2007,2007spring,CDR,Europe,NorthAmerica,VA,CN,VA05,2651,F,A,7,2.0,21.0,23.0,24.0,4.0,B,3.0,,,,,H,,1.0,0.0,0.0,13,14,7,1,1,1
2007,2007spring,CDR,Europe,NorthAmerica,VA,CN,VA06,2652,F,A,7,16.0,,16.0,,,V,4.0,,,,,H,,0.0,0.0,0.0,13,14,7,1,1,1
2007,2007spring,CDR,Europe,NorthAmerica,VA,CN,VA08,2649,F,A,7,11.0,,11.0,,,V,4.0,,,,,H,,2.0,0.0,0.0,13,14,7,1,1,1
2007,2007spring,CDR,Europe,NorthAmerica,VA,CN,VA11,2650,,D,0,,,,,,,,,,,,,,,,,13,14,7,1,1,1
2007,2007spring,CDR,Europe,NorthAmerica,VA,CN,VA11,2648,,D,1,,,,,,,,,,,,,,,,,13,14,7,1,1,1
2007,2007spring,CDR,Europe,NorthAmerica,VA,FI,VA11,972,F,A,7,10.0,,10.0,,,V,1.0,,,,,H,,1.0,0.0,0.0,13,14,7,1,1,1
2007,2007summer,CDR,Europe,Europe,CH,CN,CH04,2157,F,A,5,0.0,20.0,20.0,40.0,1.0,FR,1.0,0.0,3.0,,N,H,,2.0,0.0,0.0,13,14,7,1,1,1
2007,2007summer,CDR,Europe,Europe,UK,CN,UK04,905,M,A,6,0.0,14.0,14.0,77.0,2.0,B,2.0,,,,,H,,2.0,0.0,0.0,13,14,7,1,1,1
2007,2007summer,CDR,Europe,Europe,UK,CN,UK10,1096,F,A,7,0.0,78.0,78.0,99.0,1.0,FR,3.0,0.0,4.0,,N,H,,1.0,0.0,0.0,13,14,7,1,1,1
2007,2007summer,CDR,Europe,NorthAmerica,VA,CN,VA05,2651,F,A,7,0.0,61.0,61.0,141.0,3.0,FR,3.0,0.0,4.0,,N,H,,1.0,1.0,0.0,13,14,7,1,1,1
2007,2007summer,CDR,Europe,NorthAmerica,VA,CN,VA06,2652,F,A,7,0.0,18.0,18.0,47.0,1.0,FR,4.0,0.0,2.0,,N,H,,1.0,1.0,0.0,13,14,7,1,1,1
2007,2007summer,CDR,Europe,NorthAmerica,VA,CN,VA08,2649,F,A,7,0.0,16.0,16.0,72.0,2.0,FR,4.0,0.0,1.0,,N,H,,0.0,0.0,0.0,13,14,7,1,1,1
2007,2007summer,CDR,Europe,NorthAmerica,VA,CN,VA11,2650,,D,0,,,,,,,,,,,,,,,,,13,14,7,1,1,1
2007,2007summer,CDR,Europe,NorthAmerica,VA,CN,VA11,2648,,D,1,,,,,,,,,,,,,,,,,13,14,7,1,1,1
2007,2007summer,CDR,Europe,NorthAmerica,VA,FI,VA11,972,F,A,7,0.0,30.0,30.0,41.0,3.0,FL,1.0,1.0,,,,H,,1.0,0.0,0.0,13,14,7,1,1,1
2007,2007winter,CDR,Europe,Europe,CH,CN,CH04,2157,F,A,5,0.0,17.0,17.0,44.0,1.0,FR,1.0,,1.0,,N,H,,2.0,0.0,0.0,13,14,7,1,1,1
2007,2007winter,CDR,Europe,Europe,UK,CN,UK04,905,M,A,6,5.0,,5.0,,,V,2.0,,,,,H,,0.0,0.0,0.0,13,14,7,1,1,1
2007,2007winter,CDR,Europe,Europe,UK,CN,UK10,1096,F,A,7,12.0,20.0,32.0,13.0,1.0,B,3.0,,,,,H,,3.0,0.0,0.0,13,14,7,1,1,1
2007,2007winter,CDR,Europe,NorthAmerica,VA,CN,VA05,2651,F,A,7,0.0,8.0,8.0,60.0,1.0,FR,3.0,,3.0,,N,H,,2.0,1.0,0.0,13,14,7,1,1,1
2007,2007winter,CDR,Europe,NorthAmerica,VA,CN,VA06,2652,F,A,7,12.0,,12.0,,,V,4.0,,,,,H,,0.0,0.0,0.0,13,14,7,1,1,1
2007,2007winter,CDR,Europe,NorthAmerica,VA,CN,VA08,2649,F,A,7,12.0,,12.0,,,V,4.0,,,,,H,,0.0,0.0,0.0,13,14,7,1,1,1
2007,2007winter,CDR,Europe,NorthAmerica,VA,CN,VA11,2650,,D,0,,,,,,,,,,,,,,0.0,,,13,14,7,1,1,1
2007,2007winter,CDR,Europe,NorthAmerica,VA,CN,VA11,2648,,D,1,,,,,,,,,,,,,,0.0,,,13,14,7,1,1,1
2007,2007winter,CDR,Europe,NorthAmerica,VA,FI,VA11,972,F,A,7,0.0,1.0,1.0,32.0,1.0,FR,1.0,,1.0,,N,H,,0.0,0.0,0.0,13,14,7,1,1,1
2008,2008spring,CDR,Europe,Europe,CH,CN,CH04,2157,F,,5,,,,,,,1.0,,,,,,,,,,13,14,7,1,1,1
2008,2008spring,CDR,Europe,Europe,UK,CN,UK04,905,M,A,6,0.0,0.0,0.0,5.0,1.0,B,2.0,,,,Y,H,,3.0,1.0,0.0,13,14,7,1,1,1
2008,2008spring,CDR,Europe,Europe,UK,CN,UK10,1096,F,A,7,0.0,6.0,6.0,12.0,1.0,B,3.0,,,,Y,H,,0.0,0.0,0.0,13,14,7,1,1,1
2008,2008spring,CDR,Europe,NorthAmerica,VA,CN,VA05,2651,F,A,7,,34.0,34.0,46.0,7.0,B,3.0,,,,Y,H,,1.0,0.0,0.0,13,14,7,1,1,1
2008,2008spring,CDR,Europe,NorthAmerica,VA,CN,VA06,2652,F,A,7,12.0,,12.0,,,V,4.0,,,,N,H,,0.0,0.0,0.0,13,14,7,1,1,1
2008,2008spring,CDR,Europe,NorthAmerica,VA,CN,VA08,2649,F,A,7,0.0,4.0,4.0,3.0,1.0,B,4.0,,,,Y,H,,0.0,0.0,0.0,13,14,7,1,1,1
2008,2008spring,CDR,Europe,NorthAmerica,VA,CN,VA11,2650,,D,0,,,,,,,,,,,,,,,,,13,14,7,1,1,1
2008,2008spring,CDR,Europe,NorthAmerica,VA,CN,VA11,2648,,D,1,,,,,,,,,,,,,,,,,13,14,7,1,1,1
2008,2008spring,CDR,Europe,NorthAmerica,VA,FI,VA11,972,F,A,7,3.0,16.0,19.0,12.0,3.0,B,1.0,,,,Y,H,,0.0,0.0,0.0,13,14,7,1,1,1
2008,2008summer,CDR,Europe,Europe,CH,CN,CH04,2157,F,D,5,,,,,,,1.0,,,,,,,,,,13,14,7,1,1,1
2008,2008summer,CDR,Europe,Europe,UK,CN,UK04,905,M,D,6,,,,,,,2.0,,,,,,,,,,13,14,7,1,1,1
2008,2008summer,CDR,Europe,Europe,UK,CN,UK10,1096,F,A,7,0.0,94.0,94.0,241.0,4.0,FR,3.0,0.0,1.0,,Y,H,,0.0,0.0,0.0,13,14,7,1,1,1
2008,2008summer,CDR,Europe,NorthAmerica,VA,CN,VA05,2651,F,A,7,0.0,22.0,22.0,32.0,1.0,B,3.0,,,,Y,H,,1.0,0.0,0.0,13,14,7,1,1,1
2008,2008summer,CDR,Europe,NorthAmerica,VA,CN,VA06,2652,F,A,7,0.0,4.0,4.0,10.0,2.0,B,4.0,,,,Y,H,,0.0,0.0,0.0,13,14,7,1,1,1
2008,2008summer,CDR,Europe,NorthAmerica,VA,CN,VA08,2649,F,A,7,0.0,4.0,4.0,7.0,1.0,B,4.0,,,,Y,H,,0.0,0.0,0.0,13,14,7,1,1,1
2008,2008summer,CDR,Europe,NorthAmerica,VA,CN,VA11,2650,,D,0,,,,,,,,,,,,,,,,,13,14,7,1,1,1
2008,2008summer,CDR,Europe,NorthAmerica,VA,CN,VA11,2648,,D,1,,,,,,,,,,,,,,,,,13,14,7,1,1,1
2008,2008summer,CDR,Europe,NorthAmerica,VA,FI,VA11,972,F,A,7,0.0,5.0,5.0,10.0,2.0,FL,1.0,1.0,,,Y,H,,0.0,0.0,0.0,13,14,7,1,1,1
2006,2006summer,CEG,Europe,Europe,CH,FI,CH01,2868,,D,0,,,,,,,,,,,,,,,,,15,16,8,2,2,2
2006,2006summer,CEG,Europe,Europe,CH,FI,CH02,2872,,D,0,,,,,,,,,,,,,,,,,15,16,8,2,2,2
2006,2006summer,CEG,Europe,Europe,CH,FI,CH02,2844,,A,1,0.0,8.0,8.0,18.0,1.0,B,1.0,,,,,H,,3.0,0.0,0.0,15,16,8,2,2,2
2006,2006summer,CEG,Europe,Europe,CH,FI,CH02,2839,,D,0,,,,,,,,,,,,,,,,,15,16,8,2,2,2
